x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 y1  
7.3 0.28 0.54 12.9 0.049 62 162.5 0.9984 3.06 0.45 9.1 6
6.3 0.27 0.25 5.8 0.038 52 155 0.995 3.28 0.38 9.4 6
7.5 0.28 0.78 12.1 0.041 53 161 0.99838 2.98 0.44 8.7 5
7.6 0.38 0.28 4.2 0.029 7 112 0.9906 3 0.41 12.6 6
7.5 0.21 0.68 10.9 0.045 38 133 0.9978 3 0.36 8.7 5
7.2 0.2 0.61 16.2 0.043 14 103 0.9987 3.06 0.36 9.2 6
8.4 0.23 0.49 7.8 0.035 22 95 0.9935 3.04 0.34 12 6
6 0.1 0.24 1.1 0.041 15 65 0.9927 3.61 0.61 10.3 7
6.8 0.18 0.35 5.4 0.054 53 143 0.99287 3.1 0.54 11 7
7 0.31 0.29 1.4 0.037 33 128 0.9896 3.12 0.36 12.2 7
8.3 0.27 0.45 1.3 0.048 8 72 0.9944 3.08 0.61 10.3 4
6.1 0.36 0.26 8.15 0.035 14 88 0.99031 3.06 0.27 13 7
6.2 0.3 0.31 1.2 0.048 19 125 0.98999 3.32 0.54 12.6 6
7.6 0.3 0.22 10.2 0.049 57 191 0.9966 3.08 0.4 9.3 6
6.9 0.24 0.33 1.7 0.035 47 136 0.99 3.26 0.4 12.6 7
6.4 0.69 0.09 7.6 0.044 34 144 0.9948 3.26 0.38 10.1 6
7.5 0.26 0.59 11.8 0.046 58 164 0.99814 3.17 0.46 8.9 4
6.6 0.28 0.41 7 0.046 59 194 0.99558 3.14 0.48 9.4 5
6.4 0.5 0.2 2.4 0.059 19 112 0.99314 3.18 0.4 9.2 6
6.6 0.21 0.5 8.7 0.036 41 191 0.99294 2.96 0.56 11 6
6.8 0.11 0.42 1.1 0.042 51 132 0.99059 3.18 0.74 11.3 7
6.6 0.28 0.42 8.2 0.044 60 196 0.99562 3.14 0.48 9.4 5
5.9 0.3 0.23 4.2 0.038 42 119 0.9924 3.15 0.5 11 5
6.7 0.3 0.5 12.1 0.045 38 127 0.9974 3.04 0.53 8.9 6
5 0.2 0.4 1.9 0.015 20 98 0.9897 3.37 0.55 12.05 6
6.5 0.43 0.18 13.15 0.032 25 131 0.99565 3.23 0.51 10.7 5
6.2 0.23 0.36 17.2 0.039 37 130 0.99946 3.23 0.43 8.8 6
7.4 0.23 0.43 1.4 0.044 22 113 0.9938 3.22 0.62 10.6 6
6.9 0.36 0.35 8.6 0.038 37 125 0.9916 3 0.32 12.4 8
6.5 0.23 0.25 17.3 0.046 15 110 0.99828 3.15 0.42 9.2 6
7.1 0.36 0.4 1.95 0.033 26 118 0.98934 3.2 0.45 13.5 7
7.2 0.27 0.74 12.5 0.037 47 156 0.9981 3.04 0.44 8.7 5
5.5 0.485 0 1.5 0.065 8 103 0.994 3.63 0.4 9.7 4
5.8 0.26 0.3 2.6 0.034 75 129 0.9902 3.2 0.38 11.5 4
6.5 0.23 0.39 1.9 0.036 41 98 0.99 3.19 0.43 11.9 7
5.6 0.32 0.32 8.3 0.043 32 105 0.99266 3.24 0.47 11.2 6
6.9 0.2 0.4 7.7 0.032 51 176 0.9939 3.22 0.27 11.4 5
6.9 0.3 0.36 4.5 0.054 31 203 0.99513 3.4 0.57 10.4 4
5.8 0.27 0.2 7.3 0.04 42 145 0.99442 3.15 0.48 9.8 5
6.7 0.25 0.26 13.5 0.06 50 156 0.99784 3.39 0.46 9.9 6
6.3 0.16 0.22 1.3 0.046 18 66 0.99307 3.61 0.55 10.3 6
6.8 0.32 0.28 4.8 0.034 25 100 0.99026 3.08 0.47 12.4 7
6 0.45 0.65 9.7 0.08 11 159 0.9956 3.04 0.48 9.4 5
6.8 0.18 0.21 5.4 0.053 34 104 0.99445 3.3 0.43 9.4 5
7.2 0.26 0.38 1.5 0.061 12 120 0.99192 3.18 0.46 10.4 5
7.3 0.25 0.41 1.8 0.037 52 165 0.9911 3.29 0.39 12.2 7
8.7 0.3 0.34 4.8 0.018 23 127 0.99474 3.12 0.49 11.2 7
6.4 0.32 0.31 1.9 0.037 34 126 0.99 3.06 0.45 11.8 6
6.5 0.26 0.39 1.4 0.02 12 66 0.99089 3.25 0.75 11.3 7
6.7 0.265 0.22 8.6 0.048 54 198 0.9955 3.25 0.41 10.2 5
6.6 0.17 0.36 1.9 0.036 38 110 0.99056 3.05 0.54 11.4 6
7.7 0.27 0.61 12 0.046 64 179 0.9982 3.07 0.46 8.9 5
7.4 0.18 0.31 1.4 0.058 38 167 0.9931 3.16 0.53 10 7
7.5 0.29 0.24 9.9 0.058 25 115 0.99567 3.15 0.46 10.9 5
7.2 0.26 0.74 13.6 0.05 56 162 0.998 3.03 0.44 8.8 5
6.9 0.32 0.13 7.8 0.042 11 117 0.996 3.23 0.37 9.2 5
6.2 0.41 0.22 1.9 0.023 5 56 0.98928 3.04 0.79 13 7
6.2 0.28 0.33 1.7 0.029 24 111 0.99 3.24 0.5 12.1 6
6.1 0.31 0.37 8.4 0.031 70 170 0.9934 3.42 0.4 11.7 8
6.7 0.31 0.44 6.7 0.054 29 160 0.9952 3.04 0.44 9.6 5
7.6 0.445 0.44 14.5 0.045 68 212 0.9986 3.48 0.36 10 6
7.2 0.3 0.3 8.1 0.05 40 188 0.99652 3.15 0.49 9.1 6
7.9 0.37 0.31 2.85 0.037 5 24 0.9911 3.19 0.36 11.9 6
6.6 0.23 0.18 8.5 0.044 59 188 0.99558 3.16 0.49 9.5 5
6.3 0.2 0.26 4.7 0.04 108 168 0.99278 3.07 0.75 10.7 7
6.3 0.27 0.46 11.75 0.037 61 212 0.9971 3.25 0.53 9.5 6
5.8 0.24 0.26 10.05 0.039 63 162 0.99375 3.33 0.5 11.2 6
9.2 0.28 0.46 3.2 0.058 39 133 0.996 3.14 0.58 9.5 5
7 0.36 0.35 2.5 0.048 67 161 0.99146 3.05 0.56 11.1 6
6.1 0.17 0.28 2.5 0.028 22 98 0.99072 3.16 0.37 11.1 7
6.5 0.19 0.3 0.8 0.043 33 144 0.9936 3.42 0.39 9.1 6
7.1 0.21 0.28 2.7 0.034 23 111 0.99405 3.35 0.64 10.2 4
5.6 0.23 0.29 3.1 0.023 19 89 0.99068 3.25 0.51 11.2 6
6 0.16 0.36 1.6 0.042 13 61 0.99143 3.22 0.54 10.8 6
6.5 0.51 0.25 1.7 0.048 39 177 0.99212 3.28 0.57 10.567 5
7 0.16 0.73 1 0.138 58 150 0.9936 3.08 0.3 9.2 5
6.3 0.3 0.24 6.6 0.04 38 141 0.995 3.22 0.47 9.5 5
5.9 0.17 0.29 3.1 0.03 32 123 0.98913 3.41 0.33 13.7 7
6.1 0.45 0.27 0.8 0.039 13 82 0.9927 3.23 0.32 9.5 5
6.7 0.19 0.39 1 0.032 14 71 0.98912 3.31 0.38 13 7
6.4 0.3 0.36 2 0.052 18 141 0.99273 3.38 0.53 10.5 6
6.1 0.41 0.24 1.6 0.049 16 137 0.993 3.32 0.5 10.4 6
8.1 0.26 0.37 1.9 0.072 48 159 0.9949 3.37 0.7 10.9 6
6.2 0.3 0.32 1.2 0.052 32 185 0.99266 3.28 0.44 10.1 5
5.3 0.32 0.23 9.65 0.026 26 119 0.99168 3.18 0.53 12.2 6
6.5 0.28 0.35 9.8 0.067 61 180 0.9972 3.15 0.57 9 4
8.4 0.36 0.36 11.1 0.032 21 132 0.99313 2.95 0.39 13 6
6.3 0.41 0.16 0.9 0.032 25 98 0.99274 3.16 0.42 9.5 5
5.8 0.36 0.5 1 0.127 63 178 0.99212 3.1 0.45 9.7 5
6.8 0.33 0.31 7.4 0.045 34 143 0.99226 3.06 0.55 12.2 6
6.6 0.26 0.56 15.4 0.053 32 141 0.9981 3.11 0.49 9.3 5
6.5 0.35 0.28 12.4 0.051 86 213 0.9962 3.16 0.51 9.9 6
6.4 0.69 0.09 7.6 0.044 34 144 0.9948 3.26 0.38 10.1 6
7.6 0.285 0.32 14.6 0.063 32 201 0.998 3 0.45 9.2 5
6.8 0.19 0.36 1.9 0.035 30 96 0.9917 3.15 0.54 10.8 7
7.3 0.34 0.3 1.3 0.057 25 173 0.9948 3.26 0.51 9.1 6
6.2 0.12 0.26 5.7 0.044 56 158 0.9951 3.52 0.37 10.5 6
6.8 0.21 0.27 2.1 0.03 26 139 0.99 3.16 0.61 12.6 7
5 0.44 0.04 18.6 0.039 38 128 0.9985 3.37 0.57 10.2 6
5.4 0.415 0.19 1.6 0.039 27 88 0.99265 3.54 0.41 10 7
6.8 0.44 0.37 5.1 0.047 46 201 0.9938 3.08 0.65 10.5 4
7.4 0.28 0.36 14.6 0.048 35 161 0.9968 3.14 0.56 10.6 5
5 0.235 0.27 11.75 0.03 34 118 0.9954 3.07 0.5 9.4 6
5.7 0.28 0.24 17.5 0.044 60 167 0.9989 3.31 0.44 9.4 5
5.9 0.22 0.3 1.3 0.052 42 86 0.99069 3.31 0.47 11.55 6
7.3 0.2 0.26 1.6 0.04 36 123 0.99238 3.34 0.44 10.8 6
7.5 0.3 0.71 1.3 0.16 44 149 0.9948 3.08 0.42 8.9 5
7.1 0.21 0.33 1.2 0.039 34 97 0.99112 3.11 0.75 11.2 6
6.6 0.18 0.26 17.3 0.051 17 149 0.9984 3 0.43 9.4 6
5.9 0.34 0.31 2 0.03 38 142 0.98892 3.4 0.41 12.9 7
7.6 0.3 0.22 10.2 0.049 57 191 0.9966 3.08 0.4 9.3 6
6.9 0.28 0.28 12.2 0.042 52 139 0.99522 3.03 0.56 10.4 6
6.5 0.18 0.48 18 0.054 56 183 1.0004 2.98 0.61 8.5 6
6.8 0.19 0.58 14.2 0.038 51 164 0.9975 3.12 0.48 9.6 6
6.4 0.16 0.42 1 0.036 29 113 0.9908 3.18 0.52 11 6
5.6 0.18 0.29 2.3 0.04 5 47 0.99126 3.07 0.45 10.1 4
9.4 0.29 0.55 2.2 0.05 17 119 0.9962 3.12 0.69 10.3 4
5.9 0.54 0 0.8 0.032 12 82 0.99286 3.25 0.36 8.8 5
5.8 0.14 0.15 6.1 0.042 27 123 0.99362 3.06 0.6 9.9 6
7.4 0.21 0.27 1.2 0.041 27 99 0.9927 3.19 0.33 9.8 6
9.4 0.23 0.56 16.45 0.063 52.5 282 1.001 3.1 0.51 9.3 5
5.9 0.445 0.26 1.4 0.027 23 109 0.99148 3.3 0.36 10.5 6
6.8 0.34 0.36 8.9 0.029 44 128 0.99318 3.28 0.35 11.95 7
7.3 0.26 0.31 1.6 0.04 39 173 0.9918 3.19 0.51 11.4 6
6.9 0.38 0.32 8.5 0.044 36 152 0.9932 3.38 0.35 12 7
8.1 0.5 0.47 1.1 0.037 23 126 0.9938 3.21 0.42 10.9 5
7.5 0.23 0.32 9.2 0.038 54 191 0.9966 3.04 0.56 9.7 6
6 0.16 0.27 12 0.03 39 98 0.99402 3.15 0.34 10.8 5
6.8 0.23 0.4 1.6 0.047 5 133 0.993 3.23 0.7 11.4 6
6.7 0.16 0.32 12.5 0.035 18 156 0.99666 2.88 0.36 9 6
6.7 0.22 0.37 1.6 0.028 24 102 0.9913 3.29 0.59 11.6 7
6.3 0.23 0.22 3.75 0.039 37 116 0.9927 3.23 0.5 10.7 6
7.4 0.38 0.34 8.3 0.052 44 168 0.99627 3.11 0.52 9.2 5
7.4 0.49 0.24 15.1 0.03 34 153 0.9953 3.13 0.51 12 7
6.8 0.39 0.34 7.4 0.02 38 133 0.99212 3.18 0.44 12 7
5.9 0.33 0.32 8.1 0.038 9 34 0.9911 3.22 0.36 12.7 7
7.1 0.28 0.31 1.5 0.053 20 98 0.99069 3.15 0.5 11.4 5
5.8 0.34 0.21 7.2 0.041 48 146 0.99441 3.16 0.49 9.8 5
7.2 0.39 0.62 11 0.047 66 178 0.9976 3.16 0.5 8.7 5
6.7 0.16 0.32 12.5 0.035 18 156 0.99666 2.88 0.36 9 6
5.7 0.22 0.2 16 0.044 41 113 0.99862 3.22 0.46 8.9 6
7.1 0.12 0.32 9.6 0.054 64 162 0.9962 3.4 0.41 9.4 5
7.5 0.15 0.38 1.8 0.054 19 101 0.9946 3.24 0.44 10 5
8.7 0.31 0.73 14.35 0.044 27 191 1.0001 2.96 0.88 8.7 5
7.8 0.26 0.49 3.1 0.045 21 116 0.9931 3.16 0.35 10.3 5
6.8 0.22 0.24 4.9 0.092 30 123 0.9951 3.03 0.46 8.6 6
7.2 0.18 0.45 4.4 0.046 57 166 0.9943 3.13 0.62 11.2 6
7.4 0.29 0.5 1.8 0.042 35 127 0.9937 3.45 0.5 10.2 7
6.5 0.33 0.38 8.3 0.048 68 174 0.99492 3.14 0.5 9.6 5
6.9 0.13 0.28 13.3 0.05 47 132 0.99655 3.34 0.42 10.1 6
7 0.3 0.51 13.6 0.05 40 168 0.9976 3.07 0.52 9.6 7
7.6 0.29 0.49 9.6 0.03 45 197 0.9938 3.13 0.38 12.3 7
6.5 0.36 0.31 4.1 0.061 20 134 0.99475 3.18 0.45 9 6
7.5 0.24 0.31 13.1 0.05 26 180 0.99884 3.05 0.53 9.1 6
7.1 0.33 0.18 6.3 0.094 27 166 0.99474 2.9 0.49 9.5 5
6.2 0.3 0.17 2.8 0.04 24 125 0.9939 3.01 0.46 9 5
7 0.29 0.33 0.9 0.041 20 117 0.99048 3.21 0.5 11.4 5
7.3 0.31 0.69 10.2 0.041 58 160 0.9977 3.06 0.45 8.6 5
7.6 0.33 0.35 6.3 0.036 12 126 0.9924 3.16 0.39 12 7
6.5 0.19 0.32 1.4 0.04 31 132 0.9922 3.36 0.54 10.8 7
7.5 0.23 0.49 7.7 0.049 61 209 0.9941 3.14 0.3 11.1 7
7.6 0.13 0.34 9.3 0.062 40 126 0.9966 3.21 0.39 9.6 5
6.3 0.24 0.29 13.7 0.035 53 134 0.99567 3.17 0.38 10.6 6
7.6 0.2 0.3 14.2 0.056 53 212.5 0.999 3.14 0.46 8.9 8
5.2 0.155 0.33 1.6 0.028 13 59 0.98975 3.3 0.84 11.9 8
6.5 0.22 0.19 1.1 0.064 36 191 0.99297 3.05 0.5 9.5 6
5.7 0.27 0.16 9 0.053 32 111 0.99474 3.36 0.37 10.4 6
6.7 0.34 0.54 16.3 0.047 44 181 0.9987 3.04 0.56 8.8 5
7.9 0.18 0.33 1.2 0.033 20 72 0.9922 3.12 0.38 10.5 7
6.2 0.23 0.36 17.2 0.039 37 130 0.99946 3.23 0.43 8.8 6
7 0.34 0.26 10.3 0.041 51 166 0.99382 3.08 0.35 11.6 6
5.9 0.29 0.32 1.4 0.022 17 47 0.9899 3.35 0.35 11.5 6
8.8 0.33 0.36 2.1 0.034 19 125 0.99166 2.96 0.98 12.7 6
6.9 0.38 0.25 9.8 0.04 28 191 0.9971 3.28 0.61 9.2 5
7.2 0.615 0.1 1.4 0.068 25 154 0.99499 3.2 0.48 9.7 4
6.8 0.18 0.3 12.8 0.062 19 171 0.99808 3 0.52 9 7
9.2 0.16 0.49 2 0.044 18 107 0.99514 3.1 0.53 10.2 4
8 0.29 0.49 11.7 0.035 40 131 0.9958 3.14 0.34 10.8 5
6.9 0.4 0.37 8.9 0.053 36 148 0.996 3.16 0.5 9.3 5
6 0.31 0.32 7.4 0.175 47 159 0.9952 3.19 0.5 9.4 6
7.1 0.29 0.34 7.8 0.036 49 128 0.99397 3.21 0.4 10.7 6
7.1 0.47 0.29 14.8 0.024 22 142 0.99518 3.12 0.48 12 8
6.6 0.22 0.28 12.05 0.058 25 125 0.99856 3.45 0.45 9.4 5
7.4 0.41 0.66 10.8 0.051 77 194 0.9976 3.05 0.46 8.7 5
5.2 0.44 0.04 1.4 0.036 43 119 0.9894 3.36 0.33 12.1 8
7.6 0.31 0.52 13.2 0.042 61 148 0.99839 2.98 0.47 9.1 6
8.8 0.36 0.44 1.9 0.04 9 121 0.9953 3.19 0.48 9.9 6
5.7 0.31 0.28 4.1 0.03 22 86 0.99062 3.31 0.38 11.7 7
7 0.28 0.33 14.6 0.043 47 168 0.9994 3.34 0.67 8.8 6
9.4 0.42 0.32 6.5 0.027 20 167 0.99479 3.08 0.43 10.6 5
6.6 0.17 0.35 2.6 0.03 33 78 0.99146 3.22 0.72 11.3 6
7.4 0.24 0.42 14 0.066 48 198 0.9979 2.89 0.42 8.9 6
6.5 0.22 0.28 3.7 0.059 29 151 0.99177 3.23 0.41 12.1 7
6 0.17 0.49 1 0.034 26 106 0.992 3.21 0.42 9.8 6
8.2 0.36 0.29 7.6 0.035 37 122 0.9939 3.16 0.34 12 5
7.4 0.33 0.26 15.6 0.049 67 210 0.99907 3.06 0.68 9.5 5
6.5 0.41 0.22 4.8 0.052 49 142 0.9946 3.14 0.62 9.2 5
6.4 0.24 0.49 5.8 0.053 25 120 0.9942 3.01 0.98 10.5 6
6.2 0.27 0.18 1.5 0.028 20 111 0.99228 3.41 0.5 10 5
7 0.24 0.18 1.3 0.046 9 62 0.994 3.38 0.47 10.1 4
6 0.26 0.34 1.3 0.046 6 29 0.9924 3.29 0.63 10.4 5
7.5 0.305 0.38 1.4 0.047 30 95 0.99158 3.22 0.52 11.5 7
6.3 0.26 0.42 7.1 0.045 62 209 0.99544 3.2 0.53 9.5 6
6.9 0.22 0.28 7.8 0.05 43 116 0.99326 3.22 0.6 11.5 8
6.6 0.32 0.27 10.9 0.041 37 146 0.9963 3.24 0.47 10 5
7.2 0.33 0.28 1.4 0.034 26 109 0.99246 3.28 0.57 10.6 6
7.3 0.28 0.42 14.4 0.04 49 173 0.9994 3.28 0.82 9 7
6.1 0.28 0.32 2.5 0.042 23 218.5 0.9935 3.27 0.6 9.8 5
7.6 0.37 0.51 11.7 0.094 58 181 0.99776 2.91 0.51 9 5
6.5 0.18 0.41 14.2 0.039 47 129 0.99678 3.28 0.72 10.3 7
6.7 0.37 0.25 2.5 0.028 24 84 0.9909 3.14 0.36 11.7 6
5.6 0.185 0.19 7.1 0.048 36 110 0.99438 3.26 0.41 9.5 6
6.8 0.18 0.28 8.5 0.047 52 242 0.9952 3.22 0.53 10.5 6
7.6 0.27 0.34 5 0.04 18 56 0.99084 3.06 0.48 12.4 6
6.1 0.36 0.58 15 0.044 42 115 0.9978 3.15 0.51 9 5
6.4 0.105 0.29 1.1 0.035 44 140 0.99142 3.17 0.55 10.7 7
8.6 0.33 0.34 11.8 0.059 42 240 0.99882 3.17 0.52 10 6
6.1 0.15 0.29 6.2 0.046 39 151 0.99471 3.6 0.44 10.6 6
6 0.23 0.15 9.7 0.048 101 207 0.99571 3.05 0.3 9.1 5
7.4 0.32 0.55 16.6 0.056 53 238 1.0017 2.96 0.58 8.7 6
6.5 0.21 0.4 7.3 0.041 49 115 0.99268 3.21 0.43 11 6
7.4 0.19 0.31 14.5 0.045 39 193 0.9986 3.1 0.5 9.2 6
6.4 0.34 0.1 1.1 0.048 19 84 0.9927 3.21 0.38 9.8 5
6.2 0.26 0.37 7.1 0.047 54 201 0.99523 3.19 0.48 9.5 6
7 0.24 0.34 3 0.035 36 102 0.9905 3.18 0.43 12.2 6
7.4 0.26 0.32 3.7 0.032 29 193 0.99134 3.1 0.67 12.5 6
6 0.2 0.24 5.3 0.075 49 201 0.99466 3.21 0.43 9.5 5
6 0.27 0.4 1.7 0.021 18 82 0.9891 3.24 0.95 13.133 6
6.6 0.27 0.33 1.4 0.042 24 183 0.99215 3.29 0.46 10.7 5
7.3 0.2 0.39 2.3 0.048 24 87 0.99044 2.94 0.35 12 6
8.4 0.22 0.3 1.3 0.038 45 122 0.99178 3.13 0.54 10.8 7
6.4 0.24 0.32 14.9 0.047 54 162 0.9968 3.28 0.5 10.2 6
5.8 0.315 0.19 19.4 0.031 28 106 0.99704 2.97 0.4 10.55 6
7.9 0.29 0.36 11.1 0.033 43 208 0.9969 3.14 0.46 10.3 5
6.5 0.3 0.27 4 0.038 37 97 0.99026 3.2 0.6 12.6 8
10 0.91 0.42 1.6 0.056 34 181 0.9968 3.11 0.46 10 4
6 0.19 0.37 9.7 0.032 17 50 0.9932 3.08 0.66 12 6
5.7 0.22 0.29 3.5 0.04 27 146 0.98999 3.17 0.36 12.1 6
6.6 0.23 0.32 0.9 0.041 25 79 0.9926 3.39 0.54 10.2 7
6.3 0.19 0.32 2.8 0.046 18 80 0.99043 2.92 0.47 11.05 6
4.8 0.17 0.28 2.9 0.03 22 111 0.9902 3.38 0.34 11.3 7
6.8 0.28 0.36 1.6 0.04 25 87 0.9924 3.23 0.66 10.3 6
7.2 0.17 0.41 1.6 0.052 24 126 0.99228 3.19 0.49 10.8 5
6 0.24 0.27 1.9 0.048 40 170 0.9938 3.64 0.54 10 7
6.3 0.36 0.28 2.5 0.035 18 73 0.98868 3.1 0.47 12.8 7
5.2 0.24 0.15 7.1 0.043 32 134 0.99378 3.24 0.48 9.9 6
8 0.2 0.44 1 0.057 24 111 0.99158 3.09 0.32 11.2 6
8 0.22 0.28 14 0.053 83 197 0.9981 3.14 0.45 9.8 6
6.6 0.34 0.4 8.1 0.046 68 170 0.99494 3.15 0.5 9.55 6
6.6 0.19 0.99 1.2 0.122 45 129 0.9936 3.09 0.31 8.7 6
7.4 0.27 0.26 11.8 0.053 55 173 0.99699 3.11 0.6 9.8 5
7.4 0.21 0.8 12.3 0.038 77 183 0.99778 2.95 0.48 9 5
7.7 0.24 0.27 1.8 0.051 52 190 0.9928 3.23 0.5 10.8 6
6 0.26 0.29 3.1 0.041 37 144 0.98944 3.22 0.39 12.8 7
6.5 0.26 0.43 8.9 0.083 50 171 0.9965 2.85 0.5 9 5
7.4 0.2 0.37 16.95 0.048 43 190 0.9995 3.03 0.42 9.2 6
7.1 0.27 0.27 10.4 0.041 26 114 0.99335 3.04 0.52 11.5 7
7 0.15 0.28 14.7 0.051 29 149 0.99792 2.96 0.39 9 7
7 0.45 0.34 19.8 0.04 12 67 0.9976 3.07 0.38 11 6
8.6 0.16 0.38 3.4 0.04 41 143 0.9932 2.95 0.39 10.2 6
6.9 0.3 0.25 3.3 0.041 26 124 0.99428 3.18 0.5 9.3 6
7.1 0.145 0.33 4.6 0.05 33 131 0.9942 3.28 0.4 9.6 6
7.6 0.52 0.49 14 0.034 37 156 0.9958 3.14 0.38 11.8 7
7.6 0.39 0.22 2.8 0.036 19 113 0.9926 3.03 0.29 10.2 5
8.7 0.24 0.35 0.6 0.042 11 71 0.9926 3.08 0.38 10.6 5
6.1 0.32 0.24 1.5 0.036 38 124 0.9898 3.29 0.42 12.4 7
6.8 0.57 0.29 2.2 0.04 15 77 0.9938 3.32 0.74 10.2 5
5.2 0.3 0.34 1.5 0.038 18 96 0.98942 3.56 0.48 13 8
5.9 0.23 0.24 1.6 0.037 32 115 0.99076 3.21 0.51 11.4 6
7.2 0.21 0.34 11.9 0.043 37 213 0.9962 3.09 0.5 9.6 6
8.2 0.22 0.3 1.8 0.047 47 185 0.9933 3.13 0.5 10.2 6
7.4 0.25 0.36 13.2 0.067 53 178 0.9976 3.01 0.48 9 6
7.4 0.28 0.42 19.8 0.066 53 195 1 2.96 0.44 9.1 5
8.6 0.36 0.26 11.1 0.03 43.5 171 0.9948 3.03 0.49 12 5
6.8 0.18 0.28 9.8 0.039 29 113 0.99406 3.11 0.45 10.9 7
7.4 0.36 0.23 1.9 0.017 31 69 0.9892 2.93 0.36 12.5 6
6.6 0.36 0.24 0.9 0.038 15 72 0.99066 3.23 0.39 11 5
6.1 0.33 0.32 7.8 0.052 52 183 0.99657 3.39 0.65 9.5 5
5.9 0.23 0.24 3.8 0.038 61 152 0.99139 3.31 0.5 11.3 7
6.3 0.18 0.22 1.5 0.043 45 155 0.99238 3.19 0.48 10.2 5
7.3 0.3 0.74 13.5 0.039 46 165 0.9982 3.02 0.4 8.7 5
7.1 0.18 0.74 15.6 0.044 44 176 0.9996 3.38 0.67 9 6
7.9 0.34 0.44 6.5 0.027 47 126 0.99124 2.96 0.37 12.5 6
7.2 0.34 0.28 10.4 0.108 43 187 0.99738 2.96 0.57 9.4 5
7.1 0.16 0.25 1.3 0.034 28 123 0.9915 3.27 0.55 11.4 6
6.3 0.21 0.31 1.2 0.043 30 117 0.99158 3.49 0.68 11 6
6.8 0.28 0.43 7.6 0.03 30 110 0.99164 3.08 0.59 12.5 8
5.7 0.44 0.13 7 0.025 28 173 0.9913 3.33 0.48 12.5 6
7.1 0.44 0.27 8.4 0.057 60 160 0.99257 3.16 0.36 11.8 6
5.8 0.24 0.39 1.5 0.054 37 158 0.9932 3.21 0.52 9.3 6
8.3 0.27 0.39 2.4 0.058 16 107 0.9955 3.28 0.59 10.3 5
6.4 0.26 0.35 7.7 0.056 45 191 0.99527 3.16 0.5 9.5 5
7.6 0.18 0.49 18.05 0.046 36 158 0.9996 3.06 0.41 9.2 5
7 0.21 0.22 5.1 0.048 38 168 0.9945 3.34 0.49 10.4 6
6.7 0.34 0.3 8.5 0.059 24 152 0.99615 3.46 0.64 11 7
7.2 0.37 0.15 2 0.029 27 87 0.9903 3.3 0.59 12.6 7
7.3 0.22 0.26 1.5 0.04 32 172 0.99194 3.27 0.48 11.2 6
5.4 0.22 0.29 1.2 0.045 69 152 0.99178 3.76 0.63 11 7
7.4 0.22 0.27 1.6 0.057 45 98 0.99299 3.29 0.44 9.9 7
5.6 0.19 0.39 1.1 0.043 17 67 0.9918 3.23 0.53 10.3 6
8.2 0.22 0.36 6.8 0.034 12 90 0.9944 3.01 0.38 10.5 8
6.5 0.24 0.24 1.6 0.046 15 60 0.9928 3.19 0.39 9.8 5
6.8 0.27 0.3 13 0.047 69 160 0.99705 3.16 0.5 9.6 6
5.9 0.415 0.13 1.4 0.04 11 64 0.9922 3.29 0.52 10.5 5
7.2 0.19 0.31 1.6 0.062 31 173 0.9917 3.35 0.44 11.7 6
7.7 0.25 0.43 4.5 0.062 20 115 0.9966 3.38 0.5 9.9 6
7.5 0.32 0.49 1.7 0.031 44 109 0.9906 3.07 0.46 12.5 6
8.2 0.38 0.49 13.6 0.042 58 166 0.99855 3.1 0.54 9.4 5
5.8 0.34 0.21 6.6 0.04 50 167 0.9941 3.29 0.62 10 5
7.6 0.19 0.41 1.1 0.04 38 143 0.9907 2.92 0.42 11.4 5
7 0.23 0.33 5.8 0.04 25 136 0.995 3.19 0.58 9.5 6
6.8 0.34 0.69 1.3 0.058 12 171 0.9931 3.06 0.47 9.7 5
7.2 0.21 0.36 15.7 0.045 68 183 0.99922 3.25 0.76 9.4 5
7.4 0.26 0.43 6 0.022 22 125 0.9928 3.13 0.55 11.5 6
6.7 0.42 0.39 12.1 0.04 61 248 0.99794 3.31 0.58 9.7 5
7.2 0.28 0.54 16.7 0.045 54 200 0.999 3.08 0.49 9.5 6
7.3 0.22 0.37 15.5 0.048 70 203 0.99899 3.25 0.77 9.4 5
6.1 0.24 0.27 9.8 0.062 33 152 0.9966 3.31 0.47 9.5 6
6.4 0.16 0.44 1.2 0.051 39 122 0.99058 3.11 0.75 11.3 7
7.9 0.28 0.41 4.9 0.058 31 153 0.9966 3.27 0.51 9.7 6
8.1 0.26 0.27 4.3 0.03 43 123 0.99212 3.16 0.33 11.2 6
6.4 0.29 0.57 1 0.06 15 120 0.9924 3.06 0.41 9.5 5
7.7 0.2 0.44 13.9 0.05 44 130 0.99855 3.11 0.48 10 6
5.8 0.23 0.2 2 0.043 39 154 0.99226 3.21 0.39 10.2 6
6.4 0.29 0.18 15 0.04 21 116 0.99736 3.14 0.5 9.2 5
6.2 0.36 0.45 10.4 0.06 22 184 0.99711 3.31 0.56 9.8 6
6.3 0.495 0.22 1.8 0.046 31 140 0.9929 3.39 0.54 10.4 6
6.1 0.28 0.25 6.9 0.056 44 201 0.9955 3.19 0.4 9.1 6
7.3 0.19 0.27 13.9 0.057 45 155 0.99807 2.94 0.41 8.8 8
6.6 0.32 0.26 7.7 0.054 56 209 0.9961 3.17 0.45 8.8 5
